county	date	fatalities
Foard	Cases 01-09-2021	41
Fort Bend	Cases 01-09-2021	35393
Franklin	Cases 01-09-2021	357
Freestone	Cases 01-09-2021	652
Frio	Cases 01-09-2021	1658
Gaines	Cases 01-09-2021	1279
Galveston	Cases 01-09-2021	21881
Garza	Cases 01-09-2021	191
Gillespie	Cases 01-09-2021	1310
Glasscock	Cases 01-09-2021	46
Goliad	Cases 01-09-2021	220
Gonzales	Cases 01-09-2021	1721
Gray	Cases 01-09-2021	1526
Grayson	Cases 01-09-2021	7922
Gregg	Cases 01-09-2021	4425
Grimes	Cases 01-09-2021	1727
Guadalupe	Cases 01-09-2021	6964
Hale	Cases 01-09-2021	5449
Hall	Cases 01-09-2021	214
Hamilton	Cases 01-09-2021	467
Hansford	Cases 01-09-2021	315
Hardeman	Cases 01-09-2021	222
Hardin	Cases 01-09-2021	2075
Harris	Cases 01-09-2021	256046
Harrison	Cases 01-09-2021	1605
Hartley	Cases 01-09-2021	293
Haskell	Cases 01-09-2021	161
Hays	Cases 01-09-2021	11545
Hemphill	Cases 01-09-2021	403
Henderson	Cases 01-09-2021	2688
Hidalgo	Cases 01-09-2021	37834
Hill	Cases 01-09-2021	1945
Hockley	Cases 01-09-2021	1813
Hood	Cases 01-09-2021	3011
Hopkins	Cases 01-09-2021	1217
Houston	Cases 01-09-2021	684
Howard	Cases 01-09-2021	2583
Hudspeth	Cases 01-09-2021	452
Hunt	Cases 01-09-2021	4097
Hutchinson	Cases 01-09-2021	892
Irion	Cases 01-09-2021	36
Jack	Cases 01-09-2021	441
Jackson	Cases 01-09-2021	1134
Jasper	Cases 01-09-2021	705
Jeff Davis	Cases 01-09-2021	103
Jefferson	Cases 01-09-2021	15008
Jim Hogg	Cases 01-09-2021	387
Jim Wells	Cases 01-09-2021	2783
Johnson	Cases 01-09-2021	11492
Jones	Cases 01-09-2021	1915
Karnes	Cases 01-09-2021	1300
Kaufman	Cases 01-09-2021	9181
Kendall	Cases 01-09-2021	1014
Kenedy	Cases 01-09-2021	15
Kent	Cases 01-09-2021	30
Kerr	Cases 01-09-2021	1686
Kimble	Cases 01-09-2021	184
King	Cases 01-09-2021	4
Kinney	Cases 01-09-2021	218
Kleberg	Cases 01-09-2021	1473
Knox	Cases 01-09-2021	138
Lamar	Cases 01-09-2021	2009
Lamb	Cases 01-09-2021	1375
Lampasas	Cases 01-09-2021	734
La Salle	Cases 01-09-2021	589
Lavaca	Cases 01-09-2021	1610
Lee	Cases 01-09-2021	445
Leon	Cases 01-09-2021	611
Liberty	Cases 01-09-2021	3648
Limestone	Cases 01-09-2021	1129
Lipscomb	Cases 01-09-2021	225
Live Oak	Cases 01-09-2021	721
Llano	Cases 01-09-2021	520
Loving	Cases 01-09-2021	1
Lubbock	Cases 01-09-2021	44095
Lynn	Cases 01-09-2021	557
McCulloch	Cases 01-09-2021	359
McLennan	Cases 01-09-2021	20471
McMullen	Cases 01-09-2021	55
Madison	Cases 01-09-2021	992
Marion	Cases 01-09-2021	232
Martin	Cases 01-09-2021	329
Mason	Cases 01-09-2021	196
Matagorda	Cases 01-09-2021	1887
Maverick	Cases 01-09-2021	7227
Medina	Cases 01-09-2021	2201
Menard	Cases 01-09-2021	129
Midland	Cases 01-09-2021	12421
Milam	Cases 01-09-2021	936
Mills	Cases 01-09-2021	276
Mitchell	Cases 01-09-2021	522
Montague	Cases 01-09-2021	1356
Montgomery	Cases 01-09-2021	25751
Moore	Cases 01-09-2021	1857
Morris	Cases 01-09-2021	406
Motley	Cases 01-09-2021	31
Nacogdoches	Cases 01-09-2021	2590
Navarro	Cases 01-09-2021	2870
Newton	Cases 01-09-2021	225
Nolan	Cases 01-09-2021	1341
Nueces	Cases 01-09-2021	22114
Ochiltree	Cases 01-09-2021	860
Oldham	Cases 01-09-2021	88
Orange	Cases 01-09-2021	3419
Palo Pinto	Cases 01-09-2021	1935
Panola	Cases 01-09-2021	747
Parker	Cases 01-09-2021	8522
Parmer	Cases 01-09-2021	801
Pecos	Cases 01-09-2021	1178
Polk	Cases 01-09-2021	1194
Potter	Cases 01-09-2021	15642
Presidio	Cases 01-09-2021	602
Rains	Cases 01-09-2021	276
Randall	Cases 01-09-2021	14693
Reagan	Cases 01-09-2021	187
Real	Cases 01-09-2021	232
Red River	Cases 01-09-2021	321
Reeves	Cases 01-09-2021	782
Refugio	Cases 01-09-2021	455
Roberts	Cases 01-09-2021	46
Robertson	Cases 01-09-2021	767
Rockwall	Cases 01-09-2021	6247
Runnels	Cases 01-09-2021	632
Rusk	Cases 01-09-2021	1611
Sabine	Cases 01-09-2021	167
San Augustine	Cases 01-09-2021	314
San Jacinto	Cases 01-09-2021	342
San Patricio	Cases 01-09-2021	2343
San Saba	Cases 01-09-2021	369
Schleicher	Cases 01-09-2021	104
Scurry	Cases 01-09-2021	2179
Shackelford	Cases 01-09-2021	85
Shelby	Cases 01-09-2021	706
Sherman	Cases 01-09-2021	101
Smith	Cases 01-09-2021	7758
Somervell	Cases 01-09-2021	460
Starr	Cases 01-09-2021	5612
Stephens	Cases 01-09-2021	385
Sterling	Cases 01-09-2021	44
Stonewall	Cases 01-09-2021	45
Sutton	Cases 01-09-2021	236
Swisher	Cases 01-09-2021	352
Tarrant	Cases 01-09-2021	148477
Taylor	Cases 01-09-2021	5308
Terrell	Cases 01-09-2021	61
Terry	Cases 01-09-2021	1457
Throckmorton	Cases 01-09-2021	34
Titus	Cases 01-09-2021	2256
Tom Green	Cases 01-09-2021	4123
Travis	Cases 01-09-2021	55406
Trinity	Cases 01-09-2021	302
Tyler	Cases 01-09-2021	443
Upshur	Cases 01-09-2021	843
Upton	Cases 01-09-2021	60
Uvalde	Cases 01-09-2021	2170
Val Verde	Cases 01-09-2021	5278
Van Zandt	Cases 01-09-2021	1612
Victoria	Cases 01-09-2021	6307
Walker	Cases 01-09-2021	5878
Waller	Cases 01-09-2021	2094
Ward	Cases 01-09-2021	524
Washington	Cases 01-09-2021	1262
Webb	Cases 01-09-2021	28721
Wharton	Cases 01-09-2021	2433
Wheeler	Cases 01-09-2021	377
Wichita	Cases 01-09-2021	12345
Wilbarger	Cases 01-09-2021	1263
Willacy	Cases 01-09-2021	1716
Williamson	Cases 01-09-2021	23414
Wilson	Cases 01-09-2021	2070
Winkler	Cases 01-09-2021	434
Wise	Cases 01-09-2021	4208
Wood	Cases 01-09-2021	1304
Yoakum	Cases 01-09-2021	789
Young	Cases 01-09-2021	1389
Zapata	Cases 01-09-2021	1053
Zavala	Cases 01-09-2021	1021
Anderson	Cases 01-10-2021	4508
Andrews	Cases 01-10-2021	1523
Angelina	Cases 01-10-2021	3851
Aransas	Cases 01-10-2021	607
Archer	Cases 01-10-2021	574
Armstrong	Cases 01-10-2021	82
Atascosa	Cases 01-10-2021	2666
Austin	Cases 01-10-2021	1087
Bailey	Cases 01-10-2021	550
Bandera	Cases 01-10-2021	585
Bastrop	Cases 01-10-2021	3193
Baylor	Cases 01-10-2021	101
Bee	Cases 01-10-2021	2565
Bell	Cases 01-10-2021	15111
Bexar	Cases 01-10-2021	107783
Blanco	Cases 01-10-2021	254
Borden	Cases 01-10-2021	12
Bosque	Cases 01-10-2021	776
Bowie	Cases 01-10-2021	3248
Brazoria	Cases 01-10-2021	21438
Brazos	Cases 01-10-2021	12824
Brewster	Cases 01-10-2021	881
Briscoe	Cases 01-10-2021	62
Brooks	Cases 01-10-2021	555
Brown	Cases 01-10-2021	1506
Burleson	Cases 01-10-2021	867
Burnet	Cases 01-10-2021	1931
Caldwell	Cases 01-10-2021	2475
Calhoun	Cases 01-10-2021	1202
Callahan	Cases 01-10-2021	459
Cameron	Cases 01-10-2021	31192
Camp	Cases 01-10-2021	646
Carson	Cases 01-10-2021	195
Cass	Cases 01-10-2021	937
Castro	Cases 01-10-2021	599
Chambers	Cases 01-10-2021	3122
Cherokee	Cases 01-10-2021	2065
Childress	Cases 01-10-2021	1218
Clay	Cases 01-10-2021	771
Cochran	Cases 01-10-2021	198
Coke	Cases 01-10-2021	227
Coleman	Cases 01-10-2021	382
Collin	Cases 01-10-2021	50312
Collingsworth	Cases 01-10-2021	163
Colorado	Cases 01-10-2021	984
Comal	Cases 01-10-2021	3992
Comanche	Cases 01-10-2021	899
Concho	Cases 01-10-2021	140
Cooke	Cases 01-10-2021	2331
Coryell	Cases 01-10-2021	3863
Cottle	Cases 01-10-2021	124
Crane	Cases 01-10-2021	247
Crockett	Cases 01-10-2021	244
Crosby	Cases 01-10-2021	258
Culberson	Cases 01-10-2021	265
Dallam	Cases 01-10-2021	430
Dallas	Cases 01-10-2021	190580
Dawson	Cases 01-10-2021	1517
Deaf Smith	Cases 01-10-2021	1822
Delta	Cases 01-10-2021	106
Denton	Cases 01-10-2021	35111
DeWitt	Cases 01-10-2021	1526
Dickens	Cases 01-10-2021	90
Dimmit	Cases 01-10-2021	732
Donley	Cases 01-10-2021	134
Duval	Cases 01-10-2021	909
Eastland	Cases 01-10-2021	657
Ector	Cases 01-10-2021	6363
Edwards	Cases 01-10-2021	178
Ellis	Cases 01-10-2021	13191
El Paso	Cases 01-10-2021	103197
Erath	Cases 01-10-2021	2268
Falls	Cases 01-10-2021	1186
Fannin	Cases 01-10-2021	1889
Fayette	Cases 01-10-2021	786
Fisher	Cases 01-10-2021	250
Floyd	Cases 01-10-2021	263
Foard	Cases 01-10-2021	41
Fort Bend	Cases 01-10-2021	35393
Franklin	Cases 01-10-2021	367
Freestone	Cases 01-10-2021	652
Frio	Cases 01-10-2021	1658
Gaines	Cases 01-10-2021	1279
Galveston	Cases 01-10-2021	22154
Garza	Cases 01-10-2021	191
Gillespie	Cases 01-10-2021	1310
Glasscock	Cases 01-10-2021	46
Goliad	Cases 01-10-2021	220
Gonzales	Cases 01-10-2021	1721
Gray	Cases 01-10-2021	1526
Grayson	Cases 01-10-2021	7922
Gregg	Cases 01-10-2021	4425
Grimes	Cases 01-10-2021	1727
Guadalupe	Cases 01-10-2021	6964
Hale	Cases 01-10-2021	5449
Hall	Cases 01-10-2021	214
Hamilton	Cases 01-10-2021	475
Hansford	Cases 01-10-2021	315
Hardeman	Cases 01-10-2021	222
Hardin	Cases 01-10-2021	2075
Harris	Cases 01-10-2021	259773
Harrison	Cases 01-10-2021	1631
Hartley	Cases 01-10-2021	293
Haskell	Cases 01-10-2021	161
Hays	Cases 01-10-2021	11545
Hemphill	Cases 01-10-2021	403
Henderson	Cases 01-10-2021	2688
Hidalgo	Cases 01-10-2021	37834
Hill	Cases 01-10-2021	1945
Hockley	Cases 01-10-2021	1813
Hood	Cases 01-10-2021	3011
Hopkins	Cases 01-10-2021	1229
Houston	Cases 01-10-2021	690
Howard	Cases 01-10-2021	2587
Hudspeth	Cases 01-10-2021	454
Hunt	Cases 01-10-2021	4097
Hutchinson	Cases 01-10-2021	892
Irion	Cases 01-10-2021	36
Jack	Cases 01-10-2021	441
Jackson	Cases 01-10-2021	1134
Jasper	Cases 01-10-2021	705
Jeff Davis	Cases 01-10-2021	105
Jefferson	Cases 01-10-2021	15008
Jim Hogg	Cases 01-10-2021	389
Jim Wells	Cases 01-10-2021	2802
Johnson	Cases 01-10-2021	11492
Jones	Cases 01-10-2021	1915
Karnes	Cases 01-10-2021	1300
Kaufman	Cases 01-10-2021	9181
Kendall	Cases 01-10-2021	1014
Kenedy	Cases 01-10-2021	15
Kent	Cases 01-10-2021	30
Kerr	Cases 01-10-2021	1686
Kimble	Cases 01-10-2021	185
King	Cases 01-10-2021	4
Kinney	Cases 01-10-2021	218
Kleberg	Cases 01-10-2021	1479
Knox	Cases 01-10-2021	138
Lamar	Cases 01-10-2021	2182
Lamb	Cases 01-10-2021	1375
Lampasas	Cases 01-10-2021	746
La Salle	Cases 01-10-2021	589
Lavaca	Cases 01-10-2021	1610
Lee	Cases 01-10-2021	445
Leon	Cases 01-10-2021	613
Liberty	Cases 01-10-2021	3669
Limestone	Cases 01-10-2021	1133
Lipscomb	Cases 01-10-2021	225
Live Oak	Cases 01-10-2021	721
Llano	Cases 01-10-2021	522
Loving	Cases 01-10-2021	1
Lubbock	Cases 01-10-2021	44238
Lynn	Cases 01-10-2021	557
McCulloch	Cases 01-10-2021	360
McLennan	Cases 01-10-2021	20594
McMullen	Cases 01-10-2021	55
Madison	Cases 01-10-2021	992
Marion	Cases 01-10-2021	237
Martin	Cases 01-10-2021	329
Mason	Cases 01-10-2021	198
Matagorda	Cases 01-10-2021	1902
Maverick	Cases 01-10-2021	7227
Medina	Cases 01-10-2021	2201
Menard	Cases 01-10-2021	129
Midland	Cases 01-10-2021	12421
Milam	Cases 01-10-2021	936
Mills	Cases 01-10-2021	276
Mitchell	Cases 01-10-2021	522
Montague	Cases 01-10-2021	1356
Montgomery	Cases 01-10-2021	25751
Moore	Cases 01-10-2021	1857
Morris	Cases 01-10-2021	410
Motley	Cases 01-10-2021	31
Nacogdoches	Cases 01-10-2021	2623
Navarro	Cases 01-10-2021	2870
Newton	Cases 01-10-2021	225
Nolan	Cases 01-10-2021	1341
Nueces	Cases 01-10-2021	22185
Ochiltree	Cases 01-10-2021	860
Oldham	Cases 01-10-2021	88
Orange	Cases 01-10-2021	3419
Palo Pinto	Cases 01-10-2021	1935
Panola	Cases 01-10-2021	754
Parker	Cases 01-10-2021	8522
Parmer	Cases 01-10-2021	801
Pecos	Cases 01-10-2021	1192
Polk	Cases 01-10-2021	1194
Potter	Cases 01-10-2021	15642
Presidio	Cases 01-10-2021	604
Rains	Cases 01-10-2021	276
Randall	Cases 01-10-2021	14693
Reagan	Cases 01-10-2021	187
Real	Cases 01-10-2021	232
Red River	Cases 01-10-2021	327
Reeves	Cases 01-10-2021	786
Refugio	Cases 01-10-2021	458
Roberts	Cases 01-10-2021	46
Robertson	Cases 01-10-2021	768
Rockwall	Cases 01-10-2021	6247
Runnels	Cases 01-10-2021	632
Rusk	Cases 01-10-2021	1631
Sabine	Cases 01-10-2021	167
San Augustine	Cases 01-10-2021	314
San Jacinto	Cases 01-10-2021	363
San Patricio	Cases 01-10-2021	2343
San Saba	Cases 01-10-2021	369
Schleicher	Cases 01-10-2021	104
Scurry	Cases 01-10-2021	2179
Shackelford	Cases 01-10-2021	85
Shelby	Cases 01-10-2021	719
Sherman	Cases 01-10-2021	101
Smith	Cases 01-10-2021	7758
Somervell	Cases 01-10-2021	460
Starr	Cases 01-10-2021	5632
Stephens	Cases 01-10-2021	385
Sterling	Cases 01-10-2021	44
Stonewall	Cases 01-10-2021	45
Sutton	Cases 01-10-2021	236
Swisher	Cases 01-10-2021	352
Tarrant	Cases 01-10-2021	150990
Taylor	Cases 01-10-2021	5370
Terrell	Cases 01-10-2021	63
Terry	Cases 01-10-2021	1457
Throckmorton	Cases 01-10-2021	34
Titus	Cases 01-10-2021	2265
Tom Green	Cases 01-10-2021	4136
Travis	Cases 01-10-2021	55870
Trinity	Cases 01-10-2021	313
Tyler	Cases 01-10-2021	443
Upshur	Cases 01-10-2021	860
Upton	Cases 01-10-2021	60
Uvalde	Cases 01-10-2021	2236
Val Verde	Cases 01-10-2021	5278
Van Zandt	Cases 01-10-2021	1612
Victoria	Cases 01-10-2021	6307
Walker	Cases 01-10-2021	5905
Waller	Cases 01-10-2021	2130
Ward	Cases 01-10-2021	532
Washington	Cases 01-10-2021	1262
Webb	Cases 01-10-2021	28721
Wharton	Cases 01-10-2021	2455
Wheeler	Cases 01-10-2021	377
Wichita	Cases 01-10-2021	12345
Wilbarger	Cases 01-10-2021	1263
Willacy	Cases 01-10-2021	1724
Williamson	Cases 01-10-2021	23414
Wilson	Cases 01-10-2021	2070
Winkler	Cases 01-10-2021	436
Wise	Cases 01-10-2021	4208
Wood	Cases 01-10-2021	1304
Yoakum	Cases 01-10-2021	789
Young	Cases 01-10-2021	1389
Zapata	Cases 01-10-2021	1077
Zavala	Cases 01-10-2021	1021
Anderson	Cases 01-11-2021	4508
Andrews	Cases 01-11-2021	1523
Angelina	Cases 01-11-2021	3851
Aransas	Cases 01-11-2021	607
Archer	Cases 01-11-2021	574
Armstrong	Cases 01-11-2021	82
Atascosa	Cases 01-11-2021	2666
Austin	Cases 01-11-2021	1106
Bailey	Cases 01-11-2021	550
Bandera	Cases 01-11-2021	585
Bastrop	Cases 01-11-2021	3193
Baylor	Cases 01-11-2021	101
Bee	Cases 01-11-2021	2565
Bell	Cases 01-11-2021	15111
Bexar	Cases 01-11-2021	110501
Blanco	Cases 01-11-2021	254
Borden	Cases 01-11-2021	12
Bosque	Cases 01-11-2021	776
Bowie	Cases 01-11-2021	3274
Brazoria	Cases 01-11-2021	21682
Brazos	Cases 01-11-2021	12824
Brewster	Cases 01-11-2021	886
Briscoe	Cases 01-11-2021	62
Brooks	Cases 01-11-2021	555
Brown	Cases 01-11-2021	1506
Burleson	Cases 01-11-2021	867
Burnet	Cases 01-11-2021	1954
Caldwell	Cases 01-11-2021	2475
Calhoun	Cases 01-11-2021	1202
Callahan	Cases 01-11-2021	459
Cameron	Cases 01-11-2021	31192
Camp	Cases 01-11-2021	650
Carson	Cases 01-11-2021	195
Cass	Cases 01-11-2021	944
Castro	Cases 01-11-2021	599
Chambers	Cases 01-11-2021	3122
Cherokee	Cases 01-11-2021	2065
Childress	Cases 01-11-2021	1218
Clay	Cases 01-11-2021	771
Cochran	Cases 01-11-2021	198
Coke	Cases 01-11-2021	229
Coleman	Cases 01-11-2021	382
Collin	Cases 01-11-2021	51148
Collingsworth	Cases 01-11-2021	163
Colorado	Cases 01-11-2021	1002
Comal	Cases 01-11-2021	3992
Comanche	Cases 01-11-2021	899
Concho	Cases 01-11-2021	140
Cooke	Cases 01-11-2021	2331
Coryell	Cases 01-11-2021	3894
Cottle	Cases 01-11-2021	124
Crane	Cases 01-11-2021	249
Crockett	Cases 01-11-2021	244
Crosby	Cases 01-11-2021	258
Culberson	Cases 01-11-2021	265
Dallam	Cases 01-11-2021	430
Dallas	Cases 01-11-2021	192567
Dawson	Cases 01-11-2021	1517
Deaf Smith	Cases 01-11-2021	1822
Delta	Cases 01-11-2021	106
Denton	Cases 01-11-2021	35111
DeWitt	Cases 01-11-2021	1526
Dickens	Cases 01-11-2021	90
Dimmit	Cases 01-11-2021	732
Donley	Cases 01-11-2021	134
Duval	Cases 01-11-2021	909
Eastland	Cases 01-11-2021	657
Ector	Cases 01-11-2021	6363
Edwards	Cases 01-11-2021	178
Ellis	Cases 01-11-2021	13191
El Paso	Cases 01-11-2021	103787
Erath	Cases 01-11-2021	2268
Falls	Cases 01-11-2021	1189
Fannin	Cases 01-11-2021	1889
Fayette	Cases 01-11-2021	786
Fisher	Cases 01-11-2021	250
Floyd	Cases 01-11-2021	263
Foard	Cases 01-11-2021	41
Fort Bend	Cases 01-11-2021	35393
Franklin	Cases 01-11-2021	372
Freestone	Cases 01-11-2021	653
Frio	Cases 01-11-2021	1658
Gaines	Cases 01-11-2021	1279
Galveston	Cases 01-11-2021	22154
Garza	Cases 01-11-2021	191
Gillespie	Cases 01-11-2021	1310
Glasscock	Cases 01-11-2021	46
Goliad	Cases 01-11-2021	220
Gonzales	Cases 01-11-2021	1721
Gray	Cases 01-11-2021	1526
Grayson	Cases 01-11-2021	7922
Gregg	Cases 01-11-2021	4425
Grimes	Cases 01-11-2021	1727
Guadalupe	Cases 01-11-2021	6965
Hale	Cases 01-11-2021	5449
Hall	Cases 01-11-2021	214
Hamilton	Cases 01-11-2021	481
Hansford	Cases 01-11-2021	315
Hardeman	Cases 01-11-2021	222
Hardin	Cases 01-11-2021	2075
Harris	Cases 01-11-2021	262525
Harrison	Cases 01-11-2021	1662
Hartley	Cases 01-11-2021	293
Haskell	Cases 01-11-2021	161
Hays	Cases 01-11-2021	11545
Hemphill	Cases 01-11-2021	403
Henderson	Cases 01-11-2021	2688
Hidalgo	Cases 01-11-2021	37834
Hill	Cases 01-11-2021	1945
Hockley	Cases 01-11-2021	1813
Hood	Cases 01-11-2021	3011
Hopkins	Cases 01-11-2021	1242
Houston	Cases 01-11-2021	699
Howard	Cases 01-11-2021	2600
Hudspeth	Cases 01-11-2021	460
Hunt	Cases 01-11-2021	4097
Hutchinson	Cases 01-11-2021	892
Irion	Cases 01-11-2021	36
Jack	Cases 01-11-2021	441
Jackson	Cases 01-11-2021	1134
Jasper	Cases 01-11-2021	705
Jeff Davis	Cases 01-11-2021	105
Jefferson	Cases 01-11-2021	15008
Jim Hogg	Cases 01-11-2021	389
Jim Wells	Cases 01-11-2021	2802
Johnson	Cases 01-11-2021	11492
Jones	Cases 01-11-2021	1915
Karnes	Cases 01-11-2021	1300
Kaufman	Cases 01-11-2021	9181
Kendall	Cases 01-11-2021	1014
Kenedy	Cases 01-11-2021	15
Kent	Cases 01-11-2021	30
Kerr	Cases 01-11-2021	1686
Kimble	Cases 01-11-2021	186
King	Cases 01-11-2021	4
Kinney	Cases 01-11-2021	218
Kleberg	Cases 01-11-2021	1479
Knox	Cases 01-11-2021	138
Lamar	Cases 01-11-2021	2182
Lamb	Cases 01-11-2021	1375
Lampasas	Cases 01-11-2021	746
La Salle	Cases 01-11-2021	589
Lavaca	Cases 01-11-2021	1610
Lee	Cases 01-11-2021	445
Leon	Cases 01-11-2021	613
Liberty	Cases 01-11-2021	3727
Limestone	Cases 01-11-2021	1134
Lipscomb	Cases 01-11-2021	225
Live Oak	Cases 01-11-2021	721
Llano	Cases 01-11-2021	522
Loving	Cases 01-11-2021	1
Lubbock	Cases 01-11-2021	44411
Lynn	Cases 01-11-2021	557
McCulloch	Cases 01-11-2021	360
McLennan	Cases 01-11-2021	20594
McMullen	Cases 01-11-2021	55
Madison	Cases 01-11-2021	992
Marion	Cases 01-11-2021	240
Martin	Cases 01-11-2021	331
Mason	Cases 01-11-2021	201
Matagorda	Cases 01-11-2021	1918
Maverick	Cases 01-11-2021	7227
Medina	Cases 01-11-2021	2201
Menard	Cases 01-11-2021	129
Midland	Cases 01-11-2021	12421
Milam	Cases 01-11-2021	936
Mills	Cases 01-11-2021	276
Mitchell	Cases 01-11-2021	522
Montague	Cases 01-11-2021	1356
Montgomery	Cases 01-11-2021	25751
Moore	Cases 01-11-2021	1857
Morris	Cases 01-11-2021	425
Motley	Cases 01-11-2021	31
Nacogdoches	Cases 01-11-2021	2637
Navarro	Cases 01-11-2021	2870
Newton	Cases 01-11-2021	225
Nolan	Cases 01-11-2021	1341
Nueces	Cases 01-11-2021	22291
Ochiltree	Cases 01-11-2021	860
Oldham	Cases 01-11-2021	88
Orange	Cases 01-11-2021	3419
Palo Pinto	Cases 01-11-2021	1935
Panola	Cases 01-11-2021	758
Parker	Cases 01-11-2021	8522
Parmer	Cases 01-11-2021	801
Pecos	Cases 01-11-2021	1196
Polk	Cases 01-11-2021	1194
Potter	Cases 01-11-2021	15642
Presidio	Cases 01-11-2021	607
Rains	Cases 01-11-2021	276
Randall	Cases 01-11-2021	14693
Reagan	Cases 01-11-2021	188
Real	Cases 01-11-2021	232
Red River	Cases 01-11-2021	330
Reeves	Cases 01-11-2021	787
Refugio	Cases 01-11-2021	458
Roberts	Cases 01-11-2021	46
Robertson	Cases 01-11-2021	768
Rockwall	Cases 01-11-2021	6247
Runnels	Cases 01-11-2021	632
Rusk	Cases 01-11-2021	1637
Sabine	Cases 01-11-2021	167
San Augustine	Cases 01-11-2021	314
San Jacinto	Cases 01-11-2021	378
San Patricio	Cases 01-11-2021	2343
San Saba	Cases 01-11-2021	369
Schleicher	Cases 01-11-2021	104
Scurry	Cases 01-11-2021	2179
Shackelford	Cases 01-11-2021	85
Shelby	Cases 01-11-2021	725
Sherman	Cases 01-11-2021	101
Smith	Cases 01-11-2021	7758
Somervell	Cases 01-11-2021	460
Starr	Cases 01-11-2021	5632
Stephens	Cases 01-11-2021	385
Sterling	Cases 01-11-2021	44
Stonewall	Cases 01-11-2021	45
Sutton	Cases 01-11-2021	237
Swisher	Cases 01-11-2021	352
Tarrant	Cases 01-11-2021	153472
Taylor	Cases 01-11-2021	5499
Terrell	Cases 01-11-2021	64
Terry	Cases 01-11-2021	1457
Throckmorton	Cases 01-11-2021	34
Titus	Cases 01-11-2021	2283
Tom Green	Cases 01-11-2021	4136
Travis	Cases 01-11-2021	55870
Trinity	Cases 01-11-2021	321
Tyler	Cases 01-11-2021	443
Upshur	Cases 01-11-2021	866
Upton	Cases 01-11-2021	60
Uvalde	Cases 01-11-2021	2308
Val Verde	Cases 01-11-2021	5278
Van Zandt	Cases 01-11-2021	1612
Victoria	Cases 01-11-2021	6307
Walker	Cases 01-11-2021	5959
Waller	Cases 01-11-2021	2163
Ward	Cases 01-11-2021	532
Washington	Cases 01-11-2021	1262
Webb	Cases 01-11-2021	29601
Wharton	Cases 01-11-2021	2472
Wheeler	Cases 01-11-2021	377
Wichita	Cases 01-11-2021	12345
Wilbarger	Cases 01-11-2021	1263
Willacy	Cases 01-11-2021	1724
Williamson	Cases 01-11-2021	23414
Wilson	Cases 01-11-2021	2070
Winkler	Cases 01-11-2021	436
Wise	Cases 01-11-2021	4208
Wood	Cases 01-11-2021	1304
Yoakum	Cases 01-11-2021	789
Young	Cases 01-11-2021	1389
Zapata	Cases 01-11-2021	1077
Zavala	Cases 01-11-2021	1021
Anderson	Cases 01-12-2021	4445
Andrews	Cases 01-12-2021	1558
Angelina	Cases 01-12-2021	3851
Aransas	Cases 01-12-2021	615
Archer	Cases 01-12-2021	599
Armstrong	Cases 01-12-2021	82
Atascosa	Cases 01-12-2021	2662
Austin	Cases 01-12-2021	1124
Bailey	Cases 01-12-2021	552
Bandera	Cases 01-12-2021	588
Bastrop	Cases 01-12-2021	3198
Baylor	Cases 01-12-2021	105
Bee	Cases 01-12-2021	2595
Bell	Cases 01-12-2021	15605
Bexar	Cases 01-12-2021	111856
Blanco	Cases 01-12-2021	254
Borden	Cases 01-12-2021	12
Bosque	Cases 01-12-2021	775
Bowie	Cases 01-12-2021	3303
Brazoria	Cases 01-12-2021	21903
Brazos	Cases 01-12-2021	12824
Brewster	Cases 01-12-2021	888
Briscoe	Cases 01-12-2021	63
Brooks	Cases 01-12-2021	565
Brown	Cases 01-12-2021	1532
Burleson	Cases 01-12-2021	872
Burnet	Cases 01-12-2021	1955
Caldwell	Cases 01-12-2021	2477
Calhoun	Cases 01-12-2021	1204
Callahan	Cases 01-12-2021	467
Cameron	Cases 01-12-2021	31347
Camp	Cases 01-12-2021	661
Carson	Cases 01-12-2021	195
Cass	Cases 01-12-2021	953
Castro	Cases 01-12-2021	600
Chambers	Cases 01-12-2021	3165
Cherokee	Cases 01-12-2021	2077
Childress	Cases 01-12-2021	1218
Clay	Cases 01-12-2021	799
Cochran	Cases 01-12-2021	198
Coke	Cases 01-12-2021	229
Coleman	Cases 01-12-2021	392
Collin	Cases 01-12-2021	51840
Collingsworth	Cases 01-12-2021	163
Colorado	Cases 01-12-2021	1013
Comal	Cases 01-12-2021	4011
Comanche	Cases 01-12-2021	909
Concho	Cases 01-12-2021	140
Cooke	Cases 01-12-2021	2424
Coryell	Cases 01-12-2021	3937
Cottle	Cases 01-12-2021	125
Crane	Cases 01-12-2021	251
Crockett	Cases 01-12-2021	237
Crosby	Cases 01-12-2021	258
Culberson	Cases 01-12-2021	267
Dallam	Cases 01-12-2021	430
Dallas	Cases 01-12-2021	194380
Dawson	Cases 01-12-2021	1523
Deaf Smith	Cases 01-12-2021	1831
Delta	Cases 01-12-2021	108
Denton	Cases 01-12-2021	35502
DeWitt	Cases 01-12-2021	1548
Dickens	Cases 01-12-2021	89
Dimmit	Cases 01-12-2021	732
Donley	Cases 01-12-2021	134
Duval	Cases 01-12-2021	915
Eastland	Cases 01-12-2021	671
Ector	Cases 01-12-2021	6363
Edwards	Cases 01-12-2021	178
Ellis	Cases 01-12-2021	13833
El Paso	Cases 01-12-2021	104085
Erath	Cases 01-12-2021	2308
